ID,FINYEAR,LAST_NAME,FIRST_NAME,COLLEGE,MAJOR,FEE_RESIDENCE,AMT_TOTAL
PI0922,2023,Trouel,Melisse,Humanities & Social Sciences,"English, BA",Y,20284.0
PI0928,2023,Melmoth,Zachery,Mass Communication,"Mass Communication, BA",Y,7862.0
PI0929,2023,Iacovelli,Rosemaria,Science,"Biological Sciences, BS",Y,18428.0
PI0930,2023,Seer,Jay,Business,"Marketing, BS",Y,11984.0
PI0934,2023,Bulfield,Gabbie,Science,"Biological Sciences, BS",Y,16902.0
PI0935,2023,Blacktin,Ira,Engineering,"Mechanical Engineering, BS",Y,7462.0
PI0937,2023,Skryne,Carmine,Human Sciences & Education,"Kinesiology, BS",Y,15306.9
PI0939,2023,Milner,Anallise,Science,"Biological Sciences, BS",Y,11262.0
PI0940,2023,Swatman,Lani,Engineering,"Computer Science, BS",Y,14242.0
PI0941,2023,Howgate,Mirilla,Engineering,"Mechanical Engineering, BS",Y,7462.0
PI0942,2023,Duerden,Rebecca,Human Sciences & Education,"Kinesiology, BS",Y,7462.0
PI0943,2023,Reekie,Rolland,Mass Communication,"Mass Communication, BA",N,50000.0
PI0944,2023,Richings,Vere,Science,"Biological Sciences, BS",N,20284.0
PI0946,2023,Jakoub,Seward,Business,"Marketing, BS",Y,20284.0
PI0952,2023,Raddin,Timothee,Human Sciences & Education,"Kinesiology, BS",Y,23074.0
PI0953,2023,Lethem,Vilma,Mass Communication,"Mass Communication, BA",Y,27748.92
PI0957,2023,Dingsdale,Edith,Engineering,"Mechanical Engineering, BS",Y,3931.0
PI0958,2023,Baitman,Ignacius,Engineering,"Computer Science, BS",Y,3992.0
PI0960,2023,Pavolillo,Pollyanna,Business,"Marketing, BS",Y,7462.0
PI0963,2023,Chilles,Lib,Mass Communication,"Mass Communication, BA",Y,11623.68
PI0966,2023,Corder,Ignace,Mass Communication,"Mass Communication, BA",Y,21606.0
PI0967,2023,Brandom,Gates,Science,"Biological Sciences, BS",Y,9962.0
PI0968,2023,Batchelor,Jackqueline,Science,"Biological Sciences, BS",Y,550.0
PI0972,2023,Bouda,Jemmie,Human Sciences & Education,"Kinesiology, BS",Y,7862.0
PI0973,2023,Pritty,Brook,Science,"Biological Sciences, BS",Y,4548.0
PI0974,2023,Paulitschke,Jerrome,Mass Communication,"Mass Communication, BA",Y,9962.0
PI0977,2023,Harrington,Skyler,Agriculture,"Animal Sciences, BS",Y,23333.0
PI0982,2023,Messham,Allyn,Human Sciences & Education,"Kinesiology, BS",N,27325.0
PI0983,2023,Baus,Nancey,Business,"Marketing, BS",Y,7462.0
PI0985,2023,Overstall,Alexia,Business,"Marketing, BS",Y,9412.0
PI0987,2023,Sainer,Haley,Engineering,"Mechanical Engineering, BS",Y,7862.0
PI0990,2023,Kunath,Harv,Science,"Biological Sciences, BS",Y,17955.35
PI0991,2023,Larter,Auberta,Engineering,"Mechanical Engineering, BS",Y,13107.07
PI0992,2023,Charte,Marj,Human Sciences & Education,"Kinesiology, BS",Y,12904.0
PI0997,2023,Blaxall,Killian,Agriculture,"Animal Sciences, BS",Y,18106.0
PI1003,2023,Sporgeon,Kim,Science,"Biological Sciences, BS",Y,7862.0
PI1004,2023,Moorman,Devora,Science,"Biological Sciences, BS",N,7850.21
PI1007,2023,Grubb,Willdon,Agriculture,"Animal Sciences, BS",Y,15684.0
PI1008,2023,Prangley,Hogan,Science,"Biological Sciences, BS",Y,3731.0
PI1009,2023,Pranger,Skelly,Science,"Biological Sciences, BS",Y,7462.0
PI1010,2023,Tennet,Camile,Human Sciences & Education,"Kinesiology, BS",N,23865.42
PI1014,2023,O'Lunney,Gabriel,Engineering,"Computer Science, BS",Y,9262.0
PI1015,2023,Mesnard,Devin,Business,"Marketing, BS",Y,5064.0
PI1016,2023,Cassin,Ashlen,Human Sciences & Education,"Kinesiology, BS",Y,27537.37
PI1018,2023,Wakenshaw,Ethelbert,Agriculture,"Animal Sciences, BS",Y,14954.0
PI1019,2023,Gilbody,Rosalie,Human Sciences & Education,"Kinesiology, BS",Y,16073.4
PI1022,2023,Olner,Darb,Engineering,"Mechanical Engineering, BS",Y,20284.0
PI1024,2023,Dowtry,Concettina,Business,"Marketing, BS",Y,2274.0
PI1025,2023,Blackster,Etienne,Business,"Marketing, BS",Y,15754.0
PI1026,2023,Saggs,Brad,Agriculture,"Animal Sciences, BS",Y,8879.0
PI1029,2023,Elgy,Melli,Mass Communication,"Mass Communication, BA",Y,20284.0
PI1031,2023,Juarez,Culver,Mass Communication,"Mass Communication, BA",N,10757.0
PI1032,2023,Danbye,Zia,Human Sciences & Education,"Kinesiology, BS",Y,7862.0
PI1033,2023,Nafzger,Filia,Science,"Biological Sciences, BS",Y,40074.0
PI1034,2023,Tunny,Ilario,Human Sciences & Education,"Kinesiology, BS",Y,33850.36
PI1037,2023,Simkins,Libbey,Engineering,"Computer Science, BS",Y,8262.0
PI1039,2023,Nucci,Hanna,Mass Communication,"Mass Communication, BA",Y,22174.93
PI1041,2023,Durston,Annemarie,Science,"Mathematics, BS",Y,8262.0
PI1043,2023,Ingliss,Maddie,Engineering,"Mechanical Engineering, BS",N,17134.0
PI1045,2023,Danson,Meagan,Engineering,"Computer Science, BS",N,28512.0
PI1050,2023,Bowlesworth,Bret,Engineering,"Computer Science, BS",Y,10762.0
PI1052,2023,Pre,Hertha,Human Sciences & Education,"Kinesiology, BS",Y,7462.0
PI1053,2023,Blackleech,Erl,Human Sciences & Education,"Kinesiology, BS",Y,7462.0
PI1054,2023,Scurrah,Morgun,Mass Communication,"Mass Communication, BA",Y,2595.0
PI1056,2023,Artois,Rik,Engineering,"Computer Science, BS",Y,12103.93
PI1059,2023,Vanyushkin,Prescott,Humanities & Social Sciences,"English, BA",Y,8262.0
PI1061,2023,McGeachy,Ania,Engineering,"Computer Science, BS",Y,17907.0
PI1065,2023,Jesty,Laetitia,Science,"Biological Sciences, BS",Y,7462.0
PI1070,2023,Chansonnau,Claiborn,Mass Communication,"Mass Communication, BA",Y,21566.0
PI1073,2023,Hunnicutt,Ebba,Science,"Biological Sciences, BS",Y,19375.0
PI1074,2023,Reid,Hamilton,Human Sciences & Education,"Kinesiology, BS",N,10225.0
PI1081,2023,Gabbitis,Averill,Science,"Biological Sciences, BS",Y,4548.0
PI1082,2023,Feldmus,Findlay,Human Sciences & Education,"Kinesiology, BS",N,20000.0
PI1083,2023,Moorerud,Tilly,Engineering,"Computer Science, BS",Y,5442.0
PI1084,2023,Remer,Elvina,Science,"Biological Sciences, BS",Y,7462.0
PI1086,2023,Hadeke,Billy,Science,"Biological Sciences, BS",Y,7462.0
PI1087,2023,Marquess,Matthieu,Engineering,"Computer Science, BS",Y,5940.0
PI1088,2023,Gillopp,Lizette,Business,"Marketing, BS",Y,6464.0
PI1090,2023,Lindgren,Jermaine,Engineering,"Computer Science, BS",Y,13766.85
PI1093,2023,Molfino,Luke,Science,"Biological Sciences, BS",Y,7862.0
PI1097,2023,Hedlestone,Lanny,Science,"Biological Sciences, BS",Y,7462.0
PI1099,2023,McIlwrath,Puff,Engineering,"Computer Science, BS",Y,9762.0
PI1100,2023,Jelphs,Ninetta,Agriculture,"Animal Sciences, BS",Y,15645.0
PI1103,2023,Iacovozzo,Bren,Human Sciences & Education,"Kinesiology, BS",Y,7462.0
PI1107,2023,DeSousa,Alfie,Science,"Biological Sciences, BS",Y,24518.27
PI1111,2023,Scryne,Kayne,Science,"Biological Sciences, BS",Y,20284.0
PI1112,2023,Illing,Martie,Human Sciences & Education,"Kinesiology, BS",Y,34708.4
PI1113,2023,Baldi,Rosy,Science,"Biological Sciences, BS",Y,6928.0
PI1118,2023,Liccardi,Kort,Humanities & Social Sciences,"English, BA",Y,13407.0
PI1120,2023,Penwright,Almire,Humanities & Social Sciences,"English, BA",Y,9842.0
PI1124,2023,Maxstead,Wrennie,Science,"Biological Sciences, BS",Y,17868.0
PI1126,2023,Antushev,Allyn,Business,"Marketing, BS",Y,12904.0
PI1128,2023,Ditt,Jakob,Science,"Biological Sciences, BS",Y,7462.0
PI1129,2023,Vasnev,Addia,Engineering,"Computer Science, BS",Y,10643.0
PI1131,2023,Underdown,Maximo,Agriculture,"Animal Sciences, BS",Y,24287.0
PI1140,2023,Ratie,Alyssa,Science,"Biological Sciences, BS",Y,11643.0
PI1143,2023,Rycroft,Emmy,Science,"Biological Sciences, BS",N,47000.0
PI1145,2023,Skrines,Siobhan,Science,"Biological Sciences, BS",Y,13211.0
PI1148,2023,Cleaves,Geri,Science,"Biological Sciences, BS",Y,10010.0
PI1155,2023,Roseveare,Karita,Science,"Biological Sciences, BS",N,6925.0
PI1157,2023,O'Sirin,Gwynne,Humanities & Social Sciences,"English, BA",Y,20513.0
PI1158,2023,Hurlestone,Keen,Mass Communication,"Mass Communication, BA",Y,18721.0
PI1160,2023,Hulbert,Sansone,Human Sciences & Education,"Kinesiology, BS",Y,7462.0
PI1161,2023,Paoletti,Sunshine,Human Sciences & Education,"Kinesiology, BS",Y,7462.0
PI1162,2023,Lamburn,Nicole,Engineering,"Computer Science, BS",Y,11625.0
PI1163,2023,Newall,Pieter,Agriculture,"Animal Sciences, BS",Y,30128.0
PI1171,2023,Tenant,Delores,Engineering,"Mechanical Engineering, BS",N,1980.0
PI1172,2023,Grinval,Theressa,Agriculture,"Animal Sciences, BS",Y,19752.0
PI1173,2023,O'Hallihane,Noell,Science,"Biological Sciences, BS",Y,7505.07
PI1177,2023,Cothey,Karina,Agriculture,"Animal Sciences, BS",Y,18592.0
PI1178,2023,Mazdon,Jamison,Science,"Mathematics, BS",Y,26657.53
PI1180,2023,Clemot,Charlot,Science,"Biological Sciences, BS",Y,27308.11
PI1181,2023,Floris,Eadie,Human Sciences & Education,"Kinesiology, BS",N,20284.0
PI1182,2023,Laidlow,Emile,Human Sciences & Education,"Kinesiology, BS",Y,7862.0
PI1184,2023,Tenby,Wilburt,Science,"Mathematics, BS",Y,4131.0
PI1186,2023,Beardshaw,Karola,Engineering,"Mechanical Engineering, BS",Y,4845.0
PI1187,2023,Cursons,Tyrone,Science,"Biological Sciences, BS",Y,14166.34
PI1188,2023,Tasch,Cleon,Business,"Marketing, BS",Y,9262.0
PI1190,2023,Satterly,Kiley,Engineering,"Computer Science, BS",Y,11862.0
PI1192,2023,Whistlecraft,Henry,Science,"Biological Sciences, BS",N,11302.73
PI1193,2023,Lording,Cornie,Engineering,"Computer Science, BS",Y,13894.0
PI1196,2023,Atterbury,Libbie,Business,"Marketing, BS",Y,12232.51
PI1200,2023,Stelle,Bertrand,Science,"Biological Sciences, BS",Y,9362.0
PI1201,2023,Playfoot,Shawna,Science,"Biological Sciences, BS",Y,1137.0
PI1204,2023,De Souza,Dick,Science,"Biological Sciences, BS",Y,21606.0
PI1205,2023,Betjes,Aurie,Science,"Mathematics, BS",Y,9812.0
PI1206,2023,Salsberg,Mickie,Human Sciences & Education,"Kinesiology, BS",Y,7462.0
PI1208,2023,Brine,Loella,Engineering,"Computer Science, BS",Y,4548.0
PI1209,2023,Burles,Lavinie,Science,"Biological Sciences, BS",Y,8262.0
PI1213,2023,Bozworth,Layton,Mass Communication,"Mass Communication, BA",Y,25750.0
PI1214,2023,Reignolds,Sabina,Mass Communication,"Mass Communication, BA",Y,24091.06
PI1216,2023,Shivell,Anestassia,Science,"Biological Sciences, BS",Y,9962.0
PI1217,2023,Wackly,Juli,Human Sciences & Education,"Kinesiology, BS",Y,10250.82
PI1219,2023,Kilius,Heinrik,Mass Communication,"Mass Communication, BA",Y,8262.0
PI1220,2023,Hanselmann,Sella,Business,"Marketing, BS",Y,7462.0
PI1222,2023,Wildey,Burty,Science,"Biological Sciences, BS",Y,16650.0
PI1225,2023,Galletly,Riannon,Engineering,"Computer Science, BS",Y,20285.0
PI1227,2023,Gillease,Alyson,Human Sciences & Education,"Kinesiology, BS",Y,3931.0
PI1228,2023,Tootal,Barnabe,Engineering,"Computer Science, BS",Y,11939.6
PI1231,2023,Bavin,Merna,Mass Communication,"Mass Communication, BA",Y,7628.0
PI1232,2023,Pennycord,Gianni,Engineering,"Mechanical Engineering, BS",Y,12825.0
PI1233,2023,Putley,Travus,Human Sciences & Education,"Kinesiology, BS",Y,4472.0
PI1234,2023,Trevon,Kerrill,Human Sciences & Education,"Kinesiology, BS",Y,7462.0
PI1236,2023,Lowin,Manny,Agriculture,"Animal Sciences, BS",Y,13894.0
PI1238,2023,Maskell,Delbert,Mass Communication,"Mass Communication, BA",N,6811.79
PI1239,2023,Railton,Anetta,Engineering,"Computer Science, BS",Y,7862.0
PI1246,2023,Omar,Pate,Engineering,"Mechanical Engineering, BS",Y,11370.0
PI1247,2023,Livick,Celinda,Engineering,"Computer Science, BS",Y,8262.0
PI1250,2023,Stogill,Aileen,Science,"Biological Sciences, BS",N,1980.0
PI1252,2023,Harbron,Korie,Human Sciences & Education,"Kinesiology, BS",Y,18484.43
PI1253,2023,Kneeland,Ketty,Science,"Biological Sciences, BS",Y,7862.0
PI1254,2023,Gowthrop,Meridith,Human Sciences & Education,"Kinesiology, BS",N,2721.0
PI1259,2023,Tolhurst,Terrijo,Science,"Biological Sciences, BS",Y,1137.0
PI1260,2023,Chillingsworth,Kennett,Mass Communication,"Mass Communication, BA",Y,13244.55
PI1261,2023,Chugg,Gustie,Mass Communication,"Mass Communication, BA",Y,13333.57
PI1262,2023,Prenty,Grannie,Mass Communication,"Mass Communication, BA",Y,7462.0
PI1268,2023,Jerrom,Megen,Engineering,"Mechanical Engineering, BS",Y,40074.0
PI1270,2023,Beidebeke,Marty,Humanities & Social Sciences,"English, BA",Y,15157.0
PI1271,2023,Messier,Pascal,Engineering,"Computer Science, BS",N,4938.0
PI1275,2023,Dreelan,Shanon,Business,"Marketing, BS",Y,8816.78
PI1276,2023,Bottjer,Arabele,Mass Communication,"Mass Communication, BA",Y,25144.0
PI1280,2023,Trebble,Mathe,Engineering,"Mechanical Engineering, BS",Y,30876.559999999998
PI1281,2023,Niche,Griff,Engineering,"Computer Science, BS",Y,20284.0
PI1283,2023,Eliez,Karine,Science,"Biological Sciences, BS",Y,7462.0
PI1284,2023,Danzey,Parker,Mass Communication,"Mass Communication, BA",N,8875.0
PI1286,2023,Shurman,Filia,Engineering,"Mechanical Engineering, BS",Y,18773.0
PI1287,2023,Grut,Sephira,Science,"Biological Sciences, BS",N,9771.0
PI1289,2023,Lippo,Sidonnie,Mass Communication,"Mass Communication, BA",Y,19375.0
PI1292,2023,Peach,Jewelle,Business,"Marketing, BS",Y,22007.0
PI1295,2023,Hlavecek,Simone,Science,"Biological Sciences, BS",Y,14757.0
PI1297,2023,Joutapaitis,Michale,Human Sciences & Education,"Kinesiology, BS",N,7422.0
PI1298,2023,Greger,Amye,Engineering,"Mechanical Engineering, BS",Y,18787.0
PI1300,2023,Boulden,Faustine,Engineering,"Computer Science, BS",Y,9442.0
PI1301,2023,Ivermee,Gratia,Engineering,"Mechanical Engineering, BS",Y,23357.0
PI1303,2023,Bertomeu,Franchot,Human Sciences & Education,"Kinesiology, BS",N,27941.43
PI1305,2023,Durie,Felicle,Engineering,"Computer Science, BS",Y,5196.0
PI1306,2023,Satyford,Robenia,Agriculture,"Animal Sciences, BS",Y,7462.0
PI1310,2023,Zienkiewicz,Orland,Science,"Biological Sciences, BS",Y,23614.0
PI1312,2023,Yair,Garv,Human Sciences & Education,"Kinesiology, BS",N,14651.0
PI1315,2023,Mouat,Tiffi,Mass Communication,"Mass Communication, BA",N,11447.0
PI1316,2023,Altham,Ransom,Business,"Marketing, BS",Y,23617.87
PI1320,2023,Cowsby,Whitby,Mass Communication,"Mass Communication, BA",Y,11242.0
PI1325,2023,Shayler,Gabie,Science,"Chemistry, BS",Y,9362.0
PI1326,2023,Guilliatt,Mason,Mass Communication,"Mass Communication, BA",Y,8745.0
PI1328,2023,Pendrick,Consuelo,Agriculture,"Animal Sciences, BS",Y,23827.86
PI1329,2023,Boik,Grete,Engineering,"Computer Science, BS",Y,20188.58
PI1333,2023,Bouller,Robby,Science,"Biological Sciences, BS",Y,3931.0
PI1334,2023,Beagley,Katharine,Science,"Biological Sciences, BS",N,5442.0
PI1336,2023,Bengal,Manda,Engineering,"Computer Science, BS",Y,3224.0
PI1338,2023,Filoniere,Ashli,Humanities & Social Sciences,"English, BA",N,2919.0
PI1339,2023,Fayer,Helenka,Engineering,"Computer Science, BS",Y,15863.32
PI1341,2023,Lipman,Maddie,Engineering,"Mechanical Engineering, BS",Y,7200.0
PI1344,2023,Marfell,Brantley,Engineering,"Mechanical Engineering, BS",N,1545.0
PI1345,2023,Sneyd,Buiron,Business,"Marketing, BS",Y,5940.0
PI1350,2023,Soame,Willyt,Mass Communication,"Mass Communication, BA",Y,7056.33
PI1351,2023,Churchill,Kristoforo,Mass Communication,"Mass Communication, BA",Y,8262.0
PI1354,2023,Records,Kingsly,Human Sciences & Education,"Kinesiology, BS",Y,28142.7
PI1355,2023,Semaine,Devin,Engineering,"Computer Science, BS",Y,10775.0
PI1357,2023,Earles,Lexine,Mass Communication,"Mass Communication, BA",Y,8262.0
PI1361,2023,Verring,Farly,Agriculture,"Animal Sciences, BS",Y,15039.36
PI1363,2023,Bloan,Evangelin,Human Sciences & Education,"Kinesiology, BS",Y,25113.0
PI1364,2023,Mazzeo,Linda,Human Sciences & Education,"Kinesiology, BS",Y,8783.0
PI1367,2023,Birdseye,Annecorinne,Human Sciences & Education,"Kinesiology, BS",Y,16569.78
PI1368,2023,Scarlin,Nil,Humanities & Social Sciences,"English, BA",Y,8533.0
PI1371,2023,Kausche,Anetta,Business,"Marketing, BS",Y,7862.0
PI1372,2023,Gibbieson,Sully,Human Sciences & Education,"Kinesiology, BS",Y,23801.0
PI1373,2023,Bruster,Phelia,Agriculture,"Animal Sciences, BS",Y,14051.0
PI1375,2023,Worthing,Brenn,Human Sciences & Education,"Kinesiology, BS",N,18448.0
PI1376,2023,Kettridge,Blaire,Human Sciences & Education,"Kinesiology, BS",Y,43654.98
PI1377,2023,Spenclay,Aurea,Mass Communication,"Mass Communication, BA",N,1980.0
PI1385,2023,Jermin,Tracy,Engineering,"Computer Science, BS",Y,14859.43
PI1386,2023,Epdell,Micky,Humanities & Social Sciences,"English, BA",Y,3711.0
PI1387,2023,Karpushkin,Fred,Engineering,"Computer Science, BS",Y,16944.25
PI1388,2023,Eveleigh,Simone,Engineering,"Computer Science, BS",Y,20310.0
PI1389,2023,Vernay,Barn,Engineering,"Mechanical Engineering, BS",Y,14642.720000000001
PI1394,2023,Harvard,Dulciana,Business,"Marketing, BS",Y,24244.0
PI1395,2023,Ramshaw,Godart,Mass Communication,"Mass Communication, BA",N,11634.0
PI1396,2023,Shearwood,Roy,Science,"Biological Sciences, BS",Y,8262.0
PI1398,2023,Dregan,Emanuel,Business,"Marketing, BS",Y,21247.56
PI1401,2023,Elsip,Emelda,Science,"Chemistry, BS",Y,20284.0
PI1403,2023,Bodycomb,Ari,Engineering,"Mechanical Engineering, BS",Y,15358.32
PI1405,2023,Stidever,Karole,Engineering,"Computer Science, BS",Y,5293.780000000001
PI1407,2023,McGriele,Marlin,Human Sciences & Education,"Kinesiology, BS",Y,1723.0
PI1408,2023,Dyett,Toby,Agriculture,"Animal Sciences, BS",Y,6184.0
PI1409,2023,Bohman,Dina,Science,"Biological Sciences, BS",Y,32904.0
PI1413,2023,Addionizio,Miof mela,Agriculture,"Animal Sciences, BS",Y,7462.0
PI1415,2023,Bonson,Tristan,Human Sciences & Education,"Kinesiology, BS",Y,10243.0
PI1416,2023,Spaduzza,Nora,Science,"Biological Sciences, BS",Y,7862.0
PI1417,2023,Briant,Cahra,Science,"Biological Sciences, BS",Y,495.0
PI1419,2023,Collecott,Rafaello,Science,"Mathematics, BS",Y,23357.0
PI1422,2023,Casazza,Garry,Mass Communication,"Mass Communication, BA",Y,7862.0
PI1423,2023,Athersmith,Gustavus,Human Sciences & Education,"Kinesiology, BS",Y,10613.0
PI1427,2023,Caurah,Olly,Agriculture,"Animal Sciences, BS",Y,15158.64
PI1428,2023,Tanguy,Whitman,Science,"Biological Sciences, BS",Y,7862.0
PI1430,2023,Casolla,Noelani,Engineering,"Mechanical Engineering, BS",Y,13654.43
PI1432,2023,Butner,Alexi,Engineering,"Computer Science, BS",Y,4059.0
PI1433,2023,Edie,Vinnie,Engineering,"Computer Science, BS",N,20287.0
PI1437,2023,Gierth,Nichols,Humanities & Social Sciences,"English, BA",Y,24388.0
PI1439,2023,St. Quintin,Garrick,Mass Communication,"Mass Communication, BA",Y,23794.0
PI1440,2023,Tailby,Hewett,Mass Communication,"Mass Communication, BA",Y,16915.06
PI1441,2023,Pinxton,Erika,Science,"Biological Sciences, BS",Y,13358.119999999999
PI1442,2023,Labden,Janis,Human Sciences & Education,"Kinesiology, BS",Y,9762.0
PI1443,2023,Geraghty,Jean,Engineering,"Computer Science, BS",Y,9262.0
PI1449,2023,Dran,Adolphe,Humanities & Social Sciences,"English, BA",Y,4548.0
PI1450,2023,Koop,Lorine,Engineering,"Mechanical Engineering, BS",N,13522.0
PI1454,2023,Jouanet,Hillary,Engineering,"Computer Science, BS",Y,3931.0
PI1455,2023,Grigorey,Milty,Mass Communication,"Mass Communication, BA",Y,45201.88
PI1456,2023,Purser,Evvie,Human Sciences & Education,"Kinesiology, BS",Y,14845.0
PI1457,2023,Siflet,Muire,Business,"Marketing, BS",Y,9262.0
PI1458,2023,Corington,Xenia,Mass Communication,"Mass Communication, BA",Y,28369.0
PI1460,2023,Mowsdale,Marius,Business,"Marketing, BS",Y,15237.0
PI1463,2023,Stonuary,Zolly,Science,"Biological Sciences, BS",Y,8462.0
PI1464,2023,Pickwell,Reagen,Mass Communication,"Mass Communication, BA",Y,14757.0
PI1467,2023,Cubin,Bradney,Engineering,"Computer Science, BS",Y,14726.0
PI1468,2023,Sibthorpe,Nikolas,Science,"Biological Sciences, BS",Y,9476.0
PI1469,2023,Rigolle,Cammi,Science,"Biological Sciences, BS",Y,990.0
PI1471,2023,McVeighty,Leese,Science,"Biological Sciences, BS",Y,7661.0
PI1472,2023,Abrahmson,Ingamar,Business,"Marketing, BS",Y,4131.0
PI1476,2023,Neesam,Friedrick,Science,"Biological Sciences, BS",Y,20284.0
PI1480,2023,Klausewitz,Rodi,Science,"Biological Sciences, BS",N,7114.78
PI1481,2023,Gilley,Jerrilyn,Human Sciences & Education,"Kinesiology, BS",Y,5181.0
PI1482,2023,Baughan,Virge,Business,"Marketing, BS",Y,8858.0
PI1483,2023,Vaines,Tiphani,Mass Communication,"Mass Communication, BA",Y,31157.22
PI1484,2023,Sholl,Madlen,Science,"Biological Sciences, BS",Y,15284.0
PI1488,2023,Shovelin,Gui,Engineering,"Mechanical Engineering, BS",N,990.0
PI1489,2023,Tompkins,Mead,Business,"Marketing, BS",Y,14569.0
PI1492,2023,Syde,Cherlyn,Engineering,"Computer Science, BS",Y,24012.0
PI1494,2023,Ronchi,Darya,Humanities & Social Sciences,"English, BA",Y,23310.0
PI1495,2023,Longstaff,Deloris,Mass Communication,"Mass Communication, BA",Y,12254.119999999999
PI1496,2023,Hackwell,Ardeen,Human Sciences & Education,"Kinesiology, BS",Y,10446.93
PI1497,2023,Featherby,Guglielmo,Mass Communication,"Mass Communication, BA",Y,7862.0
PI1498,2023,Baldick,Ava,Mass Communication,"Mass Communication, BA",Y,7462.0
PI1501,2023,Gallemore,Mersey,Agriculture,"Animal Sciences, BS",Y,5711.0
PI1502,2023,Ricard,Tallia,Science,"Biological Sciences, BS",Y,16165.0
